timestamp,x,y,z,yaw,pitch
1776755958.1400456,-10721.046458699051,194.8655411045672,8884.593619994246,13.478675,-9.899862
1776755958.2484705,-10721.465951939083,195.5511917606491,8886.34429584022,13.478675,-9.899862
1776755958.3566985,-10721.872024163978,196.2014297839598,8888.03896161448,13.478675,-9.899862
1776755958.4658713,-10722.456903606906,197.10815296619936,8890.479845560785,13.478675,-9.899862
1776755958.57445,-10722.831271918658,197.6655820773461,8892.04220104069,13.478675,-9.899862
1776755958.6834912,-10723.193662915304,198.1844752148352,8893.554571457551,13.478675,-9.899862
1776755958.7932425,-10723.544459791901,198.66418166978437,8895.018556003457,13.478675,-9.899862
1776755958.9025555,-10723.884033483784,199.1041461424152,8896.435702706902,13.478675,-9.899862
1776755959.0099041,-10724.212743058804,199.50390273580214,8897.80751006969,13.478675,-9.899862
1776755959.132784,-10724.686194483062,200.0273333620097,8899.783370218634,13.478675,-9.899862
1776755959.2713356,-10724.98924020063,200.3250680512199,8901.048074317256,13.478675,-9.899862
1776755959.3350096,-10725.28259045545,200.58158863819327,8902.272316232371,13.478675,-9.899862
1776755959.4424305,-10725.566555438341,200.79676516685907,8903.457390486783,13.478675,-9.899862
1776755959.5668428,-10725.841435416063,200.97052920082714,8904.604550187105,13.478675,-9.899862
1776755959.6607234,-10726.107521048822,201.10286958363338,8905.715008348816,13.478675,-9.899862
1776755959.7697175,-10726.490773108986,201.2238165516433,8907.314438478947,13.478675,-9.899862
1776755959.89334,-10726.736126387897,201.25308828440146,8908.33837407545,13.478675,-9.899862
1776755959.986676,-10726.974597133885,201.24540624888556,8909.333586719978,13.478675,-9.899862
1776755960.0960193,-10727.207818229885,201.20771649467747,8910.306890941234,13.478675,-9.899862
1776755960.2042153,-10727.437079150324,201.1460540098099,8911.263668117343,13.478675,-9.899862
1776755960.3144252,-10727.775755403756,201.01836041826022,8912.67706953245,13.478675,-9.899862
1776755960.4231174,-10727.999209655643,200.91496899630312,8913.609613673454,13.478675,-9.899862
1776755960.5478268,-10728.221508278528,200.8002927814277,8914.537335014957,13.478675,-9.899862
1776755960.6418233,-10728.443115305312,200.67660128634006,8915.462170110695,13.478675,-9.899862
1776755960.7498753,-10728.664393603865,200.54574765233744,8916.385633321217,13.478675,-9.899862
1776755960.8578076,-10728.885623979864,200.40924226545673,8917.308896536013,13.478675,-9.899862
1776755960.966785,-10729.21783381465,200.196509815202,8918.695311573572,13.478675,-9.899862
1776755961.0755942,-10729.439768378536,200.05075411570027,8919.621513583596,13.478675,-9.899862
1776755961.18501,-10729.662193906699,199.90272105928068,8920.549764540361,13.478675,-9.899862
1776755961.2921655,-10729.885179525287,199.7529938881779,8921.48035292879,13.478675,-9.899862
1776755961.4006824,-10730.108770059187,199.60204017271974,8922.413465817091,13.478675,-9.899862
1776755961.507784,-10730.332991210209,199.45023292032704,8923.349210466924,13.478675,-9.899862
1776755961.6159704,-10730.670525714962,199.22155126012788,8924.75784700954,13.478675,-9.899862
1776755961.7258422,-10730.8963462049,199.06877017358778,8925.700266198442,13.478675,-9.899862
1776755961.8344617,-10731.122790616113,198.91592106143696,8926.645289205015,13.478675,-9.899862
1776755961.94246,-10731.349840385266,198.76312670825894,8927.592838558687,13.478675,-9.899862
1776755962.0497372,-10731.577472954345,198.6104798203522,8928.54282011783,13.478675,-9.899862
1776755962.1589756,-10731.80566303843,198.4580489166993,8929.495128360622,13.478675,-9.899862
1776755962.2689438,-10732.034383628763,198.3058831501083,8930.449650571105,13.478675,-9.899862
1776755962.3780098,-10732.378397981453,198.07820199385358,8931.885329535942,13.478675,-9.899862
1776755962.488582,-10732.608322001694,197.9268206363591,8932.844874033985,13.478675,-9.899862
1776755962.595733,-10732.838678302149,197.7757746135796,8933.806222571908,13.478675,-9.899862
1776755962.703824,-10733.069439620356,197.62506530405923,8934.76926137497,13.478675,-9.899862
1776755962.8121386,-10733.416283553499,197.39962366024855,8936.216749059722,13.478675,-9.899862
1776755962.967236,-10733.647944238808,197.24973225594204,8937.183541201612,13.478675,-9.899862
1776755963.0446198,-10733.879922303282,197.10015048507893,8938.15165786554,13.478675,-9.899862
1776755963.1368277,-10734.1121953425,196.95086547957177,8939.12100555089,13.478675,-9.899862
1776755963.2446215,-10734.344742195135,196.80186331260393,8940.091495944842,13.478675,-9.899862
1776755963.3688767,-10734.577542940719,196.65312944527923,8941.063045913093,13.478675,-9.899862
1776755963.4626038,-10734.927179531831,196.43049932127576,8942.522188228739,13.478675,-9.899862
1776755963.571615,-10735.160535796782,196.28237151169023,8943.496056552205,13.478675,-9.899862
1776755963.6813664,-10735.394085627508,196.1344606502325,8944.470732685895,13.478675,-9.899862
1776755963.7913337,-10735.62781430153,195.98675273850887,8945.446155188334,13.478675,-9.899862
1776755963.8991122,-10735.861708121929,195.8392342952247,8946.422266897996,13.478675,-9.899862
1776755964.0389538,-10736.095754363141,195.69189242038792,8947.399014707149,13.478675,-9.899862
1776755964.1162484,-10736.44708391905,195.47118399196833,8948.865222291804,13.478675,-9.899862
1776755964.2258613,-10736.681461419259,195.32423123471037,8949.843352547856,13.478675,-9.899862
1776755964.3357875,-10736.915953664125,195.1774149073444,8950.821961669084,13.478675,-9.899862
1776755964.4444962,-10737.150551631647,195.0307249995713,8951.801012003849,13.478675,-9.899862
1776755964.5694911,-10737.385246982198,194.88415213132944,8952.78046874831,13.478675,-9.899862
1776755964.6637201,-10737.620032011708,194.7376875328941,8953.760299750971,13.478675,-9.899862
1776755964.7870135,-10737.972362295486,194.51817589476303,8955.23068368449,13.478675,-9.899862
1776755964.8801587,-10738.207341592819,194.3719473886685,8956.211325427239,13.478675,-9.899862
1776755964.9888425,-10738.442387989004,194.22580090318408,8957.192247194384,13.478675,-9.899862
1776755965.0960062,-10738.677496123893,194.07973009424927,8958.173426616357,13.478675,-9.899862
1776755965.203763,-10738.912661057697,193.9337290790574,8959.154843077877,13.478675,-9.899862
1776755965.3435245,-10739.265505099982,193.71484660973263,8960.627371085553,13.478675,-9.899862
1776755965.4508364,-10739.383143477193,193.6419150362343,8961.118312647437,13.478675,-9.899862
1776755965.5456443,-10739.736123080087,193.42320005744875,8962.59140639172,13.478675,-9.899862
1776755965.6524675,-10739.971492234848,193.27745129019456,8963.57367513086,13.478675,-9.899862
1776755965.7750394,-10740.206897225105,193.13174698679097,8964.556093422683,13.478675,-9.899862
1776755965.8673642,-10740.560065649224,192.91326624965757,8966.029975176718,13.478675,-9.899862
1776755965.976775,-10740.795548095182,192.76765824467367,8967.012716715284,13.478675,-9.899862
1776755966.0857134,-10741.031057240716,192.62208349386313,8967.99556967949,13.478675,-9.899862
1776755966.1944697,-10741.266590929716,192.47653933781734,8968.978525071214,13.478675,-9.899862
1776755966.3188918,-10741.502147179204,192.33102332619418,8969.961574614887,13.478675,-9.899862
1776755966.4277735,-10741.85551990574,192.11279719138398,8971.436308986491,13.478675,-9.899862
1776755966.5201013,-10742.091124896071,191.96734205285972,8972.419561940871,13.478675,-9.899862
1776755966.6444566,-10742.326746681007,191.8219079103823,8973.402884984353,13.478675,-9.899862
1776755966.7378795,-10742.56238390135,191.67649307395743,8974.386272444595,13.478675,-9.899862
1776755966.8467512,-10742.798035307558,191.53109598834436,8975.369719106875,13.478675,-9.899862
1776755966.9710908,-10743.033699750958,191.3857152225317,8976.353220177414,13.478675,-9.899862
1776755967.0968318,-10743.26937617565,191.2403494599968,8977.33677124961,13.478675,-9.899862
1776755967.1894853,-10743.622911176097,191.0223263249647,8978.81218284074,13.478675,-9.899862
1776755967.2978947,-10743.858613477623,190.87699298271798,8979.79584190502,13.478675,-9.899862
1776755967.4225135,-10744.094324693004,190.73167081348817,8980.77953816959,13.478675,-9.899862
1776755967.5174792,-10744.447906665202,190.51370655297862,8982.25514578847,13.478675,-9.899862
1776755967.626048,-10744.683637130893,190.3684085215479,8983.238922390576,13.478675,-9.899862
1776755967.7359114,-10744.919374227302,190.22311880696805,8984.222726664733,13.478675,-9.899862
1776755967.8444965,-10745.155117416773,190.0778367360235,8985.206556367133,13.478675,-9.899862
1776755967.952569,-10745.3908662052,189.93256168983257,8986.190409435725,13.478675,-9.899862
1776755968.0600996,-10745.74449890275,189.71466106014972,8987.666228747285,13.478675,-9.899862
1776755968.183488,-10745.980259781676,189.56940118640782,8988.650132273287,13.478675,-9.899862
1776755968.2916489,-10746.216024824842,189.424146539339,8989.634053177955,13.478675,-9.899862
1776755968.3842814,-10746.451793694454,189.27889669538192,8990.617990051576,13.478675,-9.899862
1776755968.4913967,-10746.687566080105,189.13365126524303,8991.601941598727,13.478675,-9.899862
1776755968.599906,-10746.923341696556,188.98840989113407,8992.58590662901,13.478675,-9.899862
1776755968.707378,-10747.1591202817,188.84317224423035,8993.569884048566,13.478675,-9.899862
1776755968.8150854,-10747.512793204225,188.62532210807203,8995.04587123147,13.478675,-9.899862
1776755968.9225714,-10747.748578199651,188.4800925100554,8996.029875403134,13.478675,-9.899862
1776755969.03061,-10747.984365402812,188.3348656843447,8997.013888788355,13.478675,-9.899862
1776755969.1395967,-10748.220154634571,188.18964140609643,8997.99791063955,13.478675,-9.899862
1776755969.3818474,-10748.573841929443,187.97180931784828,8999.47395780272,13.478675,-9.899862
1776755969.435946,-10748.927532921083,187.75398187229047,9000.950020393666,13.478675,-9.899862
1776755969.514501,-10749.163328749404,187.6087658784805,9001.934069774368,13.478675,-9.899862
1776755969.6390526,-10749.39912590644,187.46355155348155,9002.918124700214,13.478675,-9.899862
1776755969.748,-10749.63492428437,187.3183387619046,9003.90218472122,13.478675,-9.899862
1776755969.840046,-10749.870723784115,187.17312737934026,9004.88624942392,13.478675,-9.899862
1776755969.9645994,-10750.106291728935,187.02747194650306,9005.870577557529,11.678677,-5.999863
1776755970.0580041,-10750.452800538837,186.77092384965255,9007.36418775909,11.978677,12.600138
1776755970.1980817,-10750.683322421417,186.5407123130863,9008.382895138502,11.978677,19.500137
1776755970.2759192,-10750.916334278376,186.26695346370653,9009.427381208608,11.978677,19.500137
1776755970.431487,-10751.1541969911,185.96002290414899,9010.503457406416,12.128676,18.60014
1776755970.5390663,-10751.39837176149,185.62771975085195,9011.615353301026,12.128676,18.45014
1776755970.6333313,-10751.778451501383,185.09371325150136,9013.356762499869,12.128676,18.30014
1776755970.7427297,-10752.04197295879,184.71997137332187,9014.569589393232,12.128676,18.30014
1776755970.8534665,-10752.576383633063,183.96003504094622,9017.053157205577,12.128676,18.30014
1776755970.9924283,-10753.559874422745,182.60196766640397,9021.71818289815,10.62868,17.100143
1776755971.0845647,-10754.18884736181,181.71153125090572,9024.976947383244,10.62868,17.100143
1776755971.2097192,-10754.818424672032,180.8298985804655,9028.256682696514,13.628678,16.350145
1776755971.3181937,-10755.856474145909,179.97628204490547,9031.3858619133,65.37869,14.400149
1776755971.4408233,-10758.203590203453,179.1780197167506,9033.505618213307,65.37869,14.400149
1776755971.5184143,-10761.112807715315,178.4177493136536,9035.046095360814,65.37869,14.400149
1776755971.628881,-10764.141194003158,177.66496951760942,9036.475089630241,65.37869,14.400149
1776755971.7344272,-10768.721554996302,176.54326090009386,9038.595651529233,63.728676,13.200152
1776755971.8888333,-10771.756111345772,175.84393154181674,9040.07490174095,63.12867,12.450154
1776755971.9669962,-10774.77629495392,175.17849490344213,9041.59156826247,63.12867,12.450154
1776755972.091301,-10779.298287050848,174.1926489562683,9043.881846991331,62.528664,11.850155
1776755972.1827126,-10782.292503918425,173.57836543222854,9045.459376295874,60.428646,9.3001585
1776755972.2909856,-10785.26486277939,173.04934026814843,9047.108214164567,60.278645,8.250161
1776755972.414269,-10788.25865659644,172.5651780686643,9048.779160533673,60.278645,8.250161
1776755972.52092,-10792.776745167332,171.90220781463898,9051.315396737697,60.278645,8.250161
1776755972.6443698,-10795.800661966765,171.49186931362905,9053.020210517358,60.278645,8.250161
1776755972.7679293,-10798.830227892362,171.10045928119456,9054.732650283057,60.278645,8.250161
1776755972.8912578,-10803.379965958009,170.54004023577266,9057.310706405711,60.278645,8.250161
1776755972.9859757,-10806.41413277378,170.17977771151723,9059.033205008345,60.278645,8.250161
1776755973.092877,-10809.447606246351,169.82770929896964,9060.75726991913,60.278645,7.6501613
1776755973.1859174,-10812.478746193305,169.48261776537166,9062.483196171826,60.128643,7.6501613
1776755973.2943602,-10815.506644661633,169.1429751092782,9064.210308007103,60.128643,7.6501613
1776755973.4042807,-10818.530834981719,168.80758797578642,9065.937709366108,60.128643,7.6501613
1776755973.5128622,-10821.550979462932,168.4755243658274,9067.66470771495,60.128643,7.6501613
1776755973.6218233,-10826.072934845877,167.98267200961283,9070.253801524046,59.97864,5.7001605
1776755973.7610383,-10827.577490241185,167.82039880456557,9071.117297579756,59.82864,4.95016
1776755973.854061,-10832.081821075537,167.33901781036445,9073.709115206357,59.82864,4.95016
1776755973.9631722,-10836.572078672174,166.86377214344935,9076.300534370483,59.82864,4.95016
1776755974.1488128,-10841.04832969823,166.39274655924027,9078.889316278279,59.82864,4.95016
1776755974.2259736,-10844.024807208316,166.0804049069341,9080.612942299704,59.82864,4.95016
1776755974.3823435,-10846.995221177576,165.76906202666,9082.334409834353,59.82864,4.95016
1776755974.4770901,-10849.959659541024,165.458497401275,9084.053488377811,59.82864,4.95016
1776755974.5816395,-10852.91821737153,165.14853920123318,9085.770009622585,59.82864,4.95016
1776755974.6788943,-10857.345247160165,164.68445433327375,9088.33974584485,59.82864,4.95016
1776755974.7916162,-10860.289545985568,164.3754892605888,9090.04943236871,59.82864,4.95016
1776755974.8957741,-10863.22832312145,164.0667774507833,9091.756292968614,59.82864,4.95016
1776755975.003446,-10866.161683225047,163.75826298638574,9093.460309356455,59.82864,4.95016
1776755975.12677,-10869.08973048319,163.44990229584613,9095.161479280114,59.82864,4.95016
1776755975.2202926,-10873.474499181015,162.99561093054896,9097.709743980202,59.82864,4.95016
1776755975.3292835,-10874.935419439356,162.84691216180565,9098.558956263236,59.82864,4.95016
1776755975.4369574,-10879.31704776185,162.40191600742986,9101.10712526798,59.528637,5.25016
1776755975.5440152,-10882.230405170209,162.09377919438538,9102.818973068172,59.378635,5.4001603
1776755975.6511168,-10885.13985459331,161.77792526886466,9104.539079897637,59.228634,5.25016
1776755975.775147,-10888.045890421858,161.46552868811017,9106.26585382938,59.228634,5.25016
1776755975.868751,-10892.403895603898,160.99995844669695,9108.857517504186,59.82864,1.3501589
1776755975.992859,-10895.317502196798,160.8397594343263,9110.55209491542,60.278645,-0.2998414
1776755976.0870254,-10898.226628451286,160.7721114038155,9112.218962797648,60.278645,-0.2998414
1776755976.1958516,-10901.130801376132,160.7224561815544,9113.878011210809,60.278645,-0.2998414
1776755976.3045373,-10904.033009725861,160.67629749386546,9115.53494742213,60.278645,-0.2998414
1776755976.4139054,-10908.385300619913,160.60813789934787,9118.019455943102,60.278645,-0.2998414
1776755976.5220058,-10911.286666117736,160.56280790718495,9119.675670004222,60.278645,-0.2998414
1776755976.6616156,-10914.188005624566,160.51748916915753,9121.331865778076,60.278645,-0.2998414
1776755976.7397375,-10917.056113196824,160.43215195879736,9122.96909108923,60.278645,-0.2998414
1776755976.8480628,-10919.887181223676,160.30338476082585,9124.585172727913,60.278645,-0.2998414
1776755976.9584572,-10922.688252752689,160.14078279432243,9126.184131152357,60.278645,-0.2998414
1776755977.0678768,-10926.845335845874,159.84932594904254,9128.557152578098,60.278645,-0.2998414
1776755977.191193,-10929.592983994906,159.63132209383346,9130.125614783119,60.278645,-0.2998414
1776755977.2847323,-10932.325255807338,159.39918876403354,9131.685299558128,60.278645,-0.2998414
1776755977.393179,-10935.044510255188,159.15604300456926,9133.237553500729,60.278645,-0.2998414
1776755977.7376738,-10937.752606903987,158.90431277588394,9134.783438126937,60.278645,-0.2998414
1776755977.768209,-10945.88414366503,158.17729544144177,9139.425228669168,60.278645,-0.2998414
1776755977.8753574,-10948.665673860341,158.0107147761333,9141.013031893213,60.278645,-0.2998414
1776755977.984852,-10951.423691107017,157.81862947460482,9142.587413028836,60.278645,-0.2998414
1776755978.093768,-10954.162367291963,157.60667194724653,9144.150753548389,60.278645,-0.2998414
1776755978.3706448,-10956.884973731525,157.3792293216663,9145.704920844168,60.278645,-0.2998414
1776755978.4015043,-10962.441268000099,157.04028045118488,9148.876664908485,60.278645,-0.2998414
1776755978.50907,-10965.249232768663,156.89978644242638,9150.479557978055,60.278645,-0.2998414
1776755978.6314328,-10969.46328737028,156.6858273697408,9152.886121394657,59.97864,-0.14984138
1776755978.725305,-10972.236886947578,156.50188964305949,9154.476970170388,59.67864,0.00015863776
1776755978.926962,-10974.98810606566,156.29240310349905,9156.061140047708,59.67864,0.00015863776
1776755978.9584994,-10979.082832643857,155.9423280107429,9158.42782505896,59.67864,0.00015863776
1776755979.657452,-10981.843926338963,155.7458460532485,9160.036002345416,59.378635,0.15015866
1776755979.6887248,-10998.224798590429,154.4002249125823,9169.809550630209,57.72862,0.9001588
1776755979.8451862,-11000.896998735701,154.1294372867436,9171.4470878404,57.72862,0.9001588
1776755979.9069,-11004.884187128126,153.71182392115972,9173.913207889786,56.97861,1.2001588
1776755980.0152292,-11007.524420994425,153.4275881030342,9175.572559708722,55.9286,1.9501587
1776755980.1401489,-11010.145290572358,153.13971204343892,9177.25311730162,54.72859,2.400159
1776755980.2343478,-11012.741710060081,152.8488034697071,9178.962640868393,52.92857,2.8501592
1776755980.4042947,-11015.339254247285,152.59343535914104,9180.841287580939,50.228542,3.0001593
1776755980.450048,-11017.929572476232,152.36125580454618,9182.875702914924,47.228523,2.700159
1776755980.6950767,-11021.729913792115,151.9852058037369,9185.980345432878,47.228523,2.700159
1776755980.7570329,-11025.451410179227,151.58522873310633,9189.132357294315,47.228523,2.700159
1776755980.835087,-11027.894587799656,151.30909311727828,9191.257364425966,46.02851,2.700159
1776755980.9429193,-11030.305466812251,151.02729401958518,9193.40522671482,45.1285,2.8501592
1776755981.0522869,-11032.681642550917,150.74103881562328,9195.579235221587,43.628487,2.8501592
1776755981.1612768,-11036.186829809025,150.40961400535835,9199.131879741275,42.278473,3.0001593
1776755981.2691984,-11038.47044444504,150.1666205949463,9201.517239985764,39.428448,3.0001593
1776755981.3762224,-11040.704324739385,149.91052051627904,9203.926467661231,38.978443,2.8501592
1776755981.4854796,-11042.891268714826,149.6442681826705,9206.359450222752,37.928432,2.8501592
1776755981.6096954,-11045.031146864778,149.37017989894872,9208.817760379256,36.87842,2.550159
1776755981.7173696,-11048.158183846,148.94834456879485,9212.55052379339,35.828415,1.2001586
1776755981.8261094,-11050.191112538092,148.6620728335636,9215.067438471235,34.77842,2.4001586
1776755981.9344523,-11052.181690413005,148.37252296361518,9217.607956598733,34.77842,2.4001586
1776755982.0423384,-11054.138135448022,148.08042195992337,9220.166476773642,34.77842,2.4001586
1776755982.151087,-11056.067028293566,147.78633559445169,9222.73863358364,34.77842,2.4001586
1776755982.260229,-11058.923185539737,147.34262319619387,9226.61292386609,35.528427,1.3501586
1776755982.368367,-11060.819683665426,147.05701673301417,9229.190310197819,37.178444,-1.7998416
1776755982.476748,-11062.715074471127,146.79329809782507,9231.750363999532,37.178444,-1.9498416
1776755982.5858939,-11064.605649070822,146.54693377403763,9234.291467046003,37.178444,-1.9498416
1776755982.6946344,-11066.488649147901,146.313922671502,9236.812580020814,37.178444,-1.9498416
1776755982.8029652,-11068.488875331155,146.34655049029746,9239.457539107167,36.278435,-1.7998416
1776755982.9125288,-11071.44737838613,146.43878244222705,9243.514357527134,34.478416,-1.0498418
1776755983.066686,-11073.343515438592,146.45687146823252,9246.27767808983,33.72841,-0.7498417
1776755983.1462677,-11075.199871718025,146.42355970962078,9249.011293753476,33.578407,-0.59984165
1776755983.245998,-11077.03179653228,146.36995008252245,9251.755253128667,32.8284,-0.29984158
1776755983.3489962,-11078.837826162806,146.29319705561565,9254.511960062828,32.078392,-0.14984156
1776755983.4580112,-11080.60970412648,146.16909709463812,9257.23919256603,32.078392,-0.14984156
1776755983.5665653,-11083.260337381816,146.0406062579566,9261.423358717579,31.778393,-0.14984156
1776755983.675225,-11085.017744111552,146.00143511910983,9264.285496751005,30.278397,0.3001585
1776755983.784154,-11086.699822626439,145.9306737233861,9267.180720303255,26.078407,1.0501586
1776755983.8931913,-11088.30249125466,145.80911751566498,9270.066605289932,23.678411,1.5001585
1776755984.004046,-11089.833874068638,145.6480076175007,9272.948457931398,23.678411,1.5001585
1776755984.1134522,-11092.028281585528,145.35082632947797,9277.264759179281,23.678411,1.5001585
1776755984.2212908,-11093.438752727618,145.12508527864503,9280.13859366152,23.678411,1.5001585
1776755984.3905957,-11094.81710896127,144.88290821891493,9283.009865573296,23.528412,1.5001585
1776755984.4378548,-11096.167456253715,144.6279432454471,9285.879874013588,23.078413,1.5001585
1776755984.5459118,-11097.489273103754,144.3630287313829,9288.751221420649,22.328415,1.5001585
1776755984.65517,-11098.781941743062,144.09037305170654,9291.625925932556,19.478422,1.2001586
1776755984.779876,-11100.505139808934,143.7520561037492,9296.095544263746,11.828435,-0.14984162
1776755984.873234,-11101.40239086401,143.60884772458297,9299.244087696887,8.228439,-0.74984175
1776755984.9817402,-11102.195065727723,143.4441214834881,9302.377528827716,6.4284387,-1.0498418
1776755985.0905857,-11102.890283068615,143.26342858314558,9305.496141456242,5.528438,-1.0498418
1776755985.1991231,-11103.497795305226,143.0716281291388,9308.599351303628,4.3284373,-1.3498417
1776755985.3224635,-11104.02670262558,142.87293124774666,9311.686174101074,3.728437,-1.3498417
1776755985.429002,-11104.69581261507,142.5656695716238,9316.28398725855,3.5784369,-1.3498417
1776755985.5213044,-11105.069798944642,142.35703044100416,9319.326912369397,2.378436,-1.6498417
1776755985.6305783,-11105.37795543918,142.14889329627258,9322.351023773737,-0.6215643,-1.6498417
1776755985.7547808,-11105.578049629336,141.9409641876521,9325.353169363643,-7.521566,-1.6498417
1776755985.847732,-11105.64526815528,141.73297699821995,9328.326924000256,-10.2215605,-1.3498417
1776755985.9560912,-11105.594210860761,141.52194723678778,9331.27068753748,-10.821559,-1.3498417
1776755986.0636952,-11105.337226984451,141.19925567230658,9335.631521687177,-10.971559,-1.3498417
1776755986.1713576,-11105.069063847503,140.97954474104424,9338.504485830319,-11.721557,-1.1998417
1776755986.2805216,-11104.738171132938,140.75633232870393,9341.352227569087,-11.871556,-1.1998417
1776755986.388811,-11104.3569316572,140.53030695548185,9344.17698378299,-11.871556,-1.1998417
1776755986.4989836,-11103.932836447353,140.3015595032519,9346.980398879416,-12.771554,-1.0498418
1776755986.623449,-11103.47008900197,140.0693714321039,9349.763964437554,-13.071553,-0.8998417
1776755986.7314603,-11102.534123940646,139.8882153719778,9354.267827464402,-14.121551,-0.8998417
1776755986.8246098,-11101.876403449438,139.73131346288244,9357.218877919018,-16.671545,-0.7498417
1776755986.9326901,-11101.168413185467,139.55209997965886,9360.12797343499,-19.221539,-0.7498417
1776755987.057889,-11100.40616799684,139.35544169579165,9362.997047405139,-20.871534,-0.7498417
1776755987.1497633,-11099.589371999084,139.14513705553279,9365.828171230054,-22.37153,-0.7498417
1776755987.2595801,-11098.715215894475,138.92415054169197,9368.62162689741,-23.721527,-0.7498417
1776755987.367741,-11097.298786515152,138.57802784355383,9372.743555250468,-24.621525,-0.8998417
1776755987.4760888,-11096.290214300187,138.34149470931035,9375.448364120293,-25.521523,-0.8998417
1776755987.600558,-11095.233807971992,138.10304734998488,9378.11955333232,-26.27152,-1.0498418
1776755987.6922314,-11094.138224809512,137.86347425492048,9380.760727060837,-26.27152,-1.0498418
1776755987.8137364,-11093.01251484669,137.62296996433173,9383.376096666289,-26.27152,-1.0498418
1776755987.9060154,-11091.779969735799,137.44890449266293,9386.075495721256,-26.57152,-1.0498418
1776755988.0129325,-11089.611062055723,137.4096941157675,9390.469133086815,-27.021519,-1.0498418
1776755988.1534185,-11088.109662388435,137.40646457368635,9393.430737758048,-27.321518,-1.0498418
1776755988.2789326,-11086.621435733377,137.36653650895306,9396.350540904852,-27.771517,-1.0498418
1776755988.3395896,-11085.096772755769,137.3465193092685,9399.285467936115,-28.071516,-1.0498418
1776755988.4490185,-11083.539757568633,137.34241195245744,9402.223098948612,-28.671515,-1.0498418
1776755988.5579183,-11081.158836168852,137.34119525841047,9406.611621319622,-29.571512,-1.0498418
1776755988.6658673,-11079.525303176919,137.3441514054887,9409.511682369295,-30.021511,-1.1998417
1776755988.7736757,-11077.903508960942,137.30630209992708,9412.363934844152,-30.32151,-1.3498417
1776755988.8796644,-11076.300936781508,137.22845001891866,9415.163719944212,-30.62151,-1.3498417
1776755988.9871268,-11074.71404203534,137.11918171085944,9417.918048419479,-30.62151,-1.3498417
1776755989.0966945,-11073.141359557809,136.9852188656428,9420.633305420908,-30.62151,-1.3498417
1776755990.181354,-11071.58170686217,136.831823967662,9423.314592642993,-30.62151,-1.3498417
1776755990.2121696,-11056.380500631882,134.99102091551364,9449.155146566995,-30.62151,-1.3498417
1776755990.3197238,-11054.056305088952,134.78108495669383,9453.08477058758,-30.62151,-1.3498417
1776755990.691253,-11052.52669345855,134.61391718668432,9455.670542458223,-29.871511,6.750161
1776755990.7377598,-11048.007409260967,133.95544338435093,9463.341010773072,-29.871511,7.800162
1776755990.86132,-11046.522022699899,133.69584858718866,9465.884247301392,-29.871511,9.600158
1776755990.9396877,-11045.04331933708,133.42046994701383,9468.424800600797,-29.871511,9.900157
1776755991.0470855,-11043.569199171217,133.13202467892884,9470.9644818549,-29.871511,10.050157
1776755991.1560993,-11042.097948254666,132.83329147016713,9473.504810424583,-29.871511,10.050157
1776755991.2643392,-11039.893604837018,132.37064561851193,9477.318996867043,-29.871511,10.050157
1776755991.3891063,-11038.317676170589,131.9375491005218,9480.057247773364,-29.871511,10.050157
1776755991.4820082,-11036.7332668062,131.52552538738726,9482.81152517339,-29.871511,10.050157
1776755991.5899506,-11035.140940377454,131.1300058433643,9485.577794499071,-30.32151,10.050157
1776755991.6990976,-11033.532734874721,130.74766909852738,9488.34797034849,-32.121506,9.600158
1776755991.8587425,-11030.239561595236,130.0140521687755,9493.871426153677,-33.47152,8.85016
1776755991.9634118,-11028.54496082799,129.6598939994443,9496.613778071403,-34.821533,8.250161
1776755992.0727468,-11026.809304654014,129.31279451486952,9499.334011934212,-36.47155,7.6501613
1776755992.1819806,-11025.031976835433,128.97172565160142,9502.029420899371,-36.771553,7.500161
1776755992.2896996,-11023.221269511976,128.63540957062818,9504.704131855895,-36.771553,7.500161
1776755992.3981962,-11021.384369773848,128.30280480512235,9507.36200033076,-36.771553,7.500161
1776755992.5070431,-11019.526935099519,127.97309810261287,9510.006151672787,-36.771553,7.500161
1776755992.6296027,-11016.71176160424,127.48271614809748,9513.952057039893,-36.771553,7.200161
1776755992.7221544,-11014.819414798005,127.15820151409015,9516.571156573404,-36.921555,7.200161
1776755993.1097329,-11012.917305813515,126.8351673373858,9519.182529556025,-38.121567,4.9501595
1776755993.1416206,-11007.147258055482,125.87614633732471,9526.963459711527,-38.121567,4.9501595
1776755993.2499216,-11005.198746303866,125.56104166074346,9529.53521954025,-38.42157,4.350159
1776755993.357524,-11003.239576318649,125.24799422365571,9532.0967054475,-38.42157,4.350159
1776755993.4654083,-11000.286383413664,124.78131361956862,9535.923087821355,-38.42157,4.350159
1776755993.5871806,-10998.310791363407,124.47163319348188,9538.465236037358,-38.42157,4.350159
1776755993.6802065,-10996.331489228747,124.16281080796549,9541.001491083467,-38.42157,4.350159
1776755993.787013,-10994.349604102079,123.85465676652053,9543.532610766631,-38.42157,4.350159
1776755993.8942587,-10992.36602117915,123.54702331094678,9546.059208775943,-38.42157,4.350159
1776755994.0328524,-10990.381434488556,123.23979534958009,9548.581783291153,-38.42157,4.350159
1776755994.1262667,-10987.403826610665,122.7795231525258,9552.358967728253,-38.42157,4.350159
